fecha,modulo,detalle,comentario,solucion,fecha_id,modulo_id,detalle_id,comentario_id,solucion_id
29/06/2023,aplicación movil,solicitud de datos configuracion para usuario que activara uso aplicacio movil,vacio,se envio informacion y ejempli de configiracion a usuario,129,210,520,92,406
30/06/2023,checadas,"solicitud para carga completa de checadas biometrico, primer carga no fue realizada completa","al realizar descarga desde attendance, solo se realizo descarga de un biometrico por lo que esta pendiente carga de registros",se realizo descarga completa de datos y se subieron al sistema,130,31,452,411,349
30/06/2023,timbrado,solicitud para revision de error en timbrado para personal baja,se indicaron datos faltantes de colaborado según errro,usuario enviara datos para carga a sistema y pueda proceder con timbrado,130,18,521,475,407
30/06/2023,configuracion,consulta revision proceso actualizacion de datos generales razon social para solucionar error en timbrado,se indico proceso que se debe seguir para actualizacion de dato,se indico dato faltante y como hacer ajuste,130,14,522,476,408
30/06/2023,empleados,solicitud para habilitar cambio de puest/departamento en colaborador,se indico que no es posible habilitar cajas de selección ya que esa estructura lleva historico de cambio,se indico el menu en el sistema donde se deben realizar cambios,130,25,523,477,409
30/06/2023,finiquitos,"solicitud de revision calculo finiquito, se esta pagando prima antigüedad pero no genera impuesto","se indico que conceptos de primas de liquidacion llevan un tope de exento según la antigüedad del colaborador, según proceso el tope es mayor al pago realizado",no se realiza descuento de impuesto ya que pago de primas de liquidacion es menor a tope exento,130,30,524,478,410
30/06/2023,timbrado de nomina,al realizar timbrado de nomina en quicnena aparece ventana advertencia para personal con incapacidad,"se realizo revision de datos, efecta registros por periodos, obtiene mas de uno por empleado","se realizo ajuste en consulta para poder obtener datos correctos, se solicito realizar timbrado para confirmar informacion",130,69,525,479,411
2023-01-07 00:00:00,recibos de pago,solicitud para realizar ajuste en visualizacion de salario diario empleado en recibos de pago,"mostrar salario con el que cotiza empleado, se indico conceptos sobre los que se debe calcular",se realizo la validacion en el proceso para si es la razon social que se muestre configuracion,131,72,526,480,412
2023-03-07 00:00:00,constancia de vacaciones,solicitud para ajuste en formato vacaciones,se solicita quitar firma de area que autorizo y solo dejar la de colaborador y rh,se hace ajuste a formato solictado,132,160,527,481,413
2023-03-07 00:00:00,reporte de checadas,"solicitud de revision de reporte, al consultarlo no muestra datos",al revisar informacion existen empleados que un tienen relacion erronea con politicas eliminadas,se comparte listado de colaboradores que deben ser ajustados,132,209,528,482,414
2023-03-07 00:00:00,timbrado de nómina,solicitud para revision de error timbrado con colaboradores que habian sido timbrados sin problema,aparece error de cp erroneo para empleados,se envio correo a fh para consulta de error,132,159,529,483,415
2023-04-07 00:00:00,descuentos fovissste,al realizar configuracion en sistema no se almacenan cambios correctamente para proceso calculo descuento,al no realizarse activacion de campos correctas no realiza calculo correctamente,se realizaron ajustes y pruebas en procedimiento para configuracion correcta,133,211,530,484,416
2023-04-07 00:00:00,empleados,solicitud de ajuste en salario de empleados por carga erronea,se recibieron datos correctos para ajuste ya que desde sistema no es posible hacer el ajuste despues del periodo de carga,se realizo ajuste manual en empleados,133,25,531,485,417
2023-04-07 00:00:00,layout banamex,solicitud para revision comentarios/ajustes en configuracion layout,se recibieron comentarios para ajuste en formatos,se revisaron ajustes y se enviaron archivos actualizados para revision,133,208,532,486,418
2023-05-07 00:00:00,reporte de checadas,se solicita revision de reporte ya que empleados aparecen con registro ausentismo en dia 21 y 28 de junio,se indica que al validar datos los empleados cuentan con la checada tanto entrada como salida y aun asi aparece con ausentismo,"al revisar la configuracion en politica se indico que el dia miercoles debe checar comida y por tal motivo aparece ausentismo por no checada de comida, se indica ajuste que se debe realizar",134,209,533,487,419
2023-05-07 00:00:00,credenciales,revision diseño credenciales para validación de formato,se recibe formato de colores y diseño para credencial,se realizo diseño en sistema para su validación,134,212,534,488,420
2023-05-07 00:00:00,pension alimenticia,al realizar revision de cheques para pension alimenticia se detecta empleado que no se le realizo descuento,"se reviso configuracion y descuento de pension esta como baja, independiente del estatus del empleado cuando se le va a realizar un calculo y aplica la pension debe estar como activa para que se considere","se indico proceso, en nomina ya cerrada no se puede hacer movimientos.",134,125,535,489,421
2023-05-07 00:00:00,timbrado de inactivo,solicitud para revision de cp de empleado inactivo ya que en proceso de timbrado aparecio mensaje que es incorrecto,"al revisar cp es correcto, es el mismo que en su situacion fiscal","se reintento el proceso ya que el sat tienen intermitencias en procesos, al generar de nueva cuenta el proceso quedo correcto",134,213,536,490,422
2023-05-07 00:00:00,constancia de vacaciones,al exportar formato de vacaciones aparece saldo incorrecto,al realizar validaciones no muestra datos de saldo inicial y de dias festivos correctamente para obtenner saldo final,se realizaron ajustes en procedimiento para que se muestren datos correctos,134,160,537,491,423
2023-06-07 00:00:00,timbrado de nómina,al intentar realizar timbrado aparece ventana con error de conexión,"el sistema aun tenia configuracion de version 3.3, al ser desactivada aparece mensaje de error",se realizo activacion de version 4.0,135,159,538,492,424
2023-06-07 00:00:00,checadas,"solicitud para carga completa de checadas biometrico, primer carga no fue realizada completa","al realizar descarga desde attendance, solo se realizo descarga de un biometrico por lo que esta pendiente carga de registros",se realizo descarga completa de datos y se subieron al sistema,135,31,452,411,349
2023-06-07 00:00:00,biometricos,solicitud para revision de error al momento que empleado intenta checar en biometrico,dentro de hik aparece registro correcto pero en biometrico no permite acceso,"usuario reasigno permiso y con esto ya permitio acceso, se notifico a equipo qtek para que se revise proceso de replica",135,214,539,493,425
2023-06-07 00:00:00,prima vacacional,solicitud para configuirar pago prima cacacional en periodo,se pagara periodo vacacionan el quincena abierta por lo que es necesario habilitar periodo de pago,se configuraron items con periodo indicado y se envio listado para revision y validacion,135,130,540,494,426
2023-06-07 00:00:00,layout banamex,solicitud para revision comentarios/ajustes en configuracion layout,se reciben comentarios  de formato y se solicta envar archivos preparados para prueba de carga,se enviaron archivos con ajustes solicitados,135,208,532,495,427
2023-06-07 00:00:00,politicas de checado,solicitud para configurar politicas de checado,solicitud de apoyo ya que se dieron de alta pero no quedan aplicadas como se requiere,"se realizo carga de horario, problema registrado en carga de politica ya que cuando es dia de descanso ""ignora"" datos cargados e indica configracion por default",135,215,541,496,428
2023-07-07 00:00:00,usuarios portal,"solicitud de apoyo para indicar proceso de asignacion usuario portal, no aparece en ventana utilerias - usuarios",proceso se ajusto para que la carga de usuarios a portal solo se haga desde ventana movimientos a activos,se indico proceso para realizar carga de usuario y permiso de acceso,136,134,542,497,429
2023-07-07 00:00:00,permisos a menus,solicitud para apoyo de asignacion permisos a usuario a ventana empleados,se tiene usuario que no visualiza acceso a ventana de empleados,se indico proceso para asignacion de permisos,136,216,543,498,430
2023-07-07 00:00:00,layout banamex,solicitud para revision comentarios/ajustes en configuracion layout,se reciben comentarios  de formato y se solicta envar archivos preparados para prueba de carga,se enviaron archivos con ajustes solicitados,136,208,532,495,427
2023-08-07 00:00:00,diferencias idse-sua-dad,se reporto diferencia en archivos de exportacion para idse y sua,"diferencia en dato sistema contra lo que se exporta en archivo de datos, se debe validar proceso de generar dato","se valido proceso, archivos se generan correctamente, el ""cambio"" de importe se debe a que el colaborador se le registra un movmineto adicional el cual cambia el importe",137,217,544,499,431
2023-08-07 00:00:00,acumulados,"se solicito ""mover"" periodo a bimestre anterior",se indica que periodo 26 debe quesar acumulado en bim 3 y en este momento aparece en bim 4,se debe realizar el ajuste a las fechas para que se ajuste el periodo al bimesdtre que corresponde.,137,218,545,500,432
2023-10-07 00:00:00,timbrado de nómina,solicitud para enviar archivos con validación de datos para timbrado,"se realizo actualizacion de algunos empleados, revision de proceso para corroborar informacion","se indico a usuario que puede reliazar proceso en sistema y al estar correcta la informacion ya va a poder timbrar la nomina, adicional se enviaron archivos actualizados de validador",138,159,546,501,433
2023-10-07 00:00:00,credenciales,revision diseño credenciales para validación de formato,"validacion de impresión desde sistema, modificacion con ajuste solicitado para agregar numero de seguridad social y fecha de ingreso",realizar impresión en tarjetas para validacion,138,212,534,502,434
2023-10-07 00:00:00,actualizacion dadrh,se programa actualizacion a sistema,se actualizara proceso para que empleados con ingreso despues de cierre bimestral no se incluyan en calculo valirables; se activara opcion para descarga de layouts creados para alta y dispersion interbancarios,se cargo actualizacion con ajustes,138,82,547,503,435
2023-11-07 00:00:00,timbrado de nomina,consulta por ventana de error en proceso de timbrado,"aparece adventencia por datos de cp erroneos, no coinciden con datos en sat",se envio listado con errores y con cp ingresados en sistema para su revision,139,69,548,504,436
2023-11-07 00:00:00,calculo de nómina,consulta en proceso de acumulacion ya que en nomina especial,vacio,vacio,139,24,549,92,92
2023-11-07 00:00:00,usuarios,solicitud para realizar actualizacion de usuario portal,al ingresar a ventana de usuarios solo aparecen registros correspondientes a usuarios sistemas,"se indico que para usuarios portal, el proceso para agregar/actualizar datos de usuario se debe realizar desde ventana movimieentos a empleados",139,42,550,505,437
2023-11-07 00:00:00,empleados,solicitud para eliminar registro de empleado por clave erronea,se revisio informacion y datos de clave correcta estan enlazados a la clave solicitada para eliminar,se realizo ajuste en la clave para evitar eliminar el registro completo del empleado,139,25,551,506,438
2023-12-07 00:00:00,acceso al sistema,al intentar ingresar usuario al sistema paarece ventana que datos incorrectos,comenta el usuario que no ha canmbiado contraseña y no puede ingresar,"existen dos registros para el usuario, por lo que debe verificar contraseña, se indico vntana en la que se puede hacer el ajuste de la contraseña",140,73,552,507,439
2023-12-07 00:00:00,layout banamex,solicitud de reunion para revision de proceso layout,revisision de error que aparecio con usuario,al realizar revision formato se cargo correctamente,140,208,553,508,440
13/07/2023,checadas,"solicitud para carga completa de checadas biometrico, primer carga no fue realizada completa","al realizar descarga desde attendance, solo se realizo descarga de un biometrico por lo que esta pendiente carga de registros",se realizo descarga completa de datos y se subieron al sistema,141,31,452,411,349
14/07/2023,reporte conciliacion,se indico que reporte no exporta datos completos para mes junio,"se indico que se debia hacer ajuste en fechas de corte mensual, se validaron y estando correctas aun asi no aparece dato","se realizo prueba de descarga y periodos aparecen completos, usuario indico que se estaba realizando descarga solo a un mes, se debe considerar las fechas de corte mes de todas las nominas seleccionadas para el filtro, ya que se realiza cubriendo periodos completos",142,151,554,509,441
14/07/2023,reporte retardos,se solicita reporte acumulado retardos para semestre enero - junio 2023,en el reporte aparece el acumulado de todos los retardos,se realiza descarga de sistema y se indica a usuario donde se realiza el proceos para obtener el archivo,142,219,555,510,442
17/07/2023,portal empleados / recibos,se indica que al realizar descarga de recibo en portal aparece ventana de error,se recibe imagen con error presentado,"funcionalidad de exportar archivo correcta, se determina que puede ser originado por tiempo de sesion, se expande tiempo y se realizan pruebas",143,220,556,511,443
17/07/2023,recibos de pago/vacaciones,se indica que al hacer envio de recibos de pago aparece dias de vacaciones incorrectos,importe pagado es correcto pero no coincide con dato informativo de dias,"se revisio proceso para obtener datos, se modifico para que muestre la informacon de forma correcta",143,221,557,512,444
17/07/2023,checador,al intentar checar en biometrico aparece ventana de error,"el detalle aparece con todo el personal, se indico que se actualizaron fotografias","detalle originado por fotografias con formato muy pequeño, se deben subir nuevos archivos con mayor resolucion, se comparte listado de personal con detalle",143,48,558,513,445
18/07/2023,impresión contansias,al realizar descarga aparecen ventana de error,ventana amarilla indicando error en parametro,"formato y datos correctos, detalle originado por memoria de iis saturada, se restablecio y permitio ingresar",144,222,559,514,446
18/07/2023,reporte,consulta para saber como exportar archivo de inforamcion con datos de sdi,se requiere informacion factor de integracion para personal sindicalizado,se indico reporte que podia exportar usuario para revisar información,144,17,560,515,447
19/07/2023,acceso al sistema,se reporta que a ningun usuario le permite ingresar a sistema,al revisar servidor la memoria de iis esta muy alta,se debe reiniicar el iis para que se libere memoria acumulada,145,73,561,516,448
19/07/2023,credenciales,vacio,vacio,vacio,145,212,92,92,92
19/07/2023,constancias vacaciones,solicitud para revision de constancia ya que al realizar consulta de empleados no aparecen datos correctos,al revisar consulta no esta tomando para la diferencia los datos completos de dias asignados,se realizo ajuste en la consulta para ajustar daots correctos,145,223,562,517,449
19/07/2023,reporte cheka-t,al realiza descarga de reporte entrada y salida aparece ventana de error,se indica que columna clave no fue encontrada,"al revisar informacion procedimiento no se cargo con version actual, para datos faltantes se agregaron ajustes a procedo de exportar datos",145,224,563,518,450
19/07/2023,reportes,ajustes en consulta diseñados 1019 y 1102 para que muestren columnas faltantes y ajuste en validacion de dias laborados,"aparece numero de dias de periodo actual, debe mostrar dias de periodo conusltado",se realizo ajuste en consuta dentro de razon social vsa  y liza realizo el ajuste en las empresas restantes,145,32,564,519,451
20/07/2023,checadas,"solicitud para carga completa de checadas biometrico, primer carga no fue realizada completa","al realizar descarga desde attendance, solo se realizo descarga de un biometrico por lo que esta pendiente carga de registros",se realizo descarga completa de datos y se subieron al sistema,146,31,452,411,349
20/07/2023,layout banamex,reunion para revisar proceso carga layout dispersion interbancarios banamex,al cargar aparecio error por cuentas no cargadas o con longitud incorrecta,"se envio listado con personal queno tiene cuenta para que se envie, se ajusto longitud de registr sincorrectos",146,208,565,520,452
20/07/2023,empleados,"se solicita revision por empleado duplicado, son empleados que ya pertenecian a plantilla","al revisar informacion, el detalle se origina cuando se abren dos pestañas en el mismo navegador, al llevar variables se sesion el sistema es cuando se ""sustituyen"" los datos","se indico que movimientos no se pueden hacer y son los que originan detalle, se comento que datos se tienen que actualizar y para que se apliquen ajustes se debe calcular nomina",146,25,566,521,453
20/07/2023,layout poliza / caratula,solicitud para realizar ajustes en formatos por cambio en proceso financiero,la informacion de interbancarios que originalmente salio desglosada ya debe de ir incluida con datos de dispersion banamex,se solicito correo para ajuste en sistema ya que se pasara a desarrollo,146,225,567,522,454
21/07/2023,empresas,solicitud para creacion de 2 nuevas empresas dentro de sistema,se indico razon social para dar de alta y empresa base para toma de informacion,se crearon empresas y se asignaron permisos al usuario administrador,147,226,568,523,455
25/07/2023,empleados,al realizar asignacion de contrato permanente pide fercha vencimiento de forma obligatoria,"al realizar revision de ventana con advertencia recibida por usuario se puede visualizar que estaba indicado como periodo de contrato por renovacion, por tal motivo el sistema solicita fecha vencimiento","se indico al usuario que debe  indicar el tipo de periodo a asignar de forma correcta para la validacion de las fechas, por lo que si no lleva vencimiento debe indicarse como contrato permamente",148,25,569,524,456
25/07/2023,configuración timbrado,al realizar consulta y configuracion de origen recurso importe percepcion se muestra diferencia de 0.01 contra reporte,se reviso y diferencia es originada por consulta de datos y formato de visualización,se realizo ajuste en el procedimiento para que tome campo con configuracion igual al reporte indicado,148,227,570,525,457
26/07/2023,timbrado,consulta para saber si se puede acumular nomina sin timbrar,proceso se puede realizar desde periodos ya cerrados,se indico opcion desde la cual se debe generar proceso,149,18,571,526,458
26/07/2023,empleados,consulta para carga datos empleado,"se requiere actualizar datos de cp empleado, revision para carga de domicilio fiscal",se indico proceso a seguir y opciones para captura de datos,149,25,572,527,459
26/07/2023,constancia vacaciones,se indica que datos de colaborador aparecen erroneos,"se revisio informacion, datos aparecen correctos, empleado acaba de cmumplir antigüedad por lo que se debe ""reiniciar"" dias disfutados",se realizo ajuste para cuando tiene dias pendientes de ejercicio anterior y ya se acabaron ya no aparezca en salgo de disfrtados,149,89,573,528,460
26/07/2023,timbrado,al realizar el proceso desde timbrado de nomina anterior no muestra datos,se reviso proceso y no muestra datos porque no ingreso filtro correcto,"con esto ya procedio el proceso, aparece mensaje de error, aparece por nombre razon social y se indico donde realizar ajuste",149,18,574,529,461
26/07/2023,empleados,solicitud para eliminar finiquito y cancelar baja de empleado,"una vez acumulado el periodo los movimientos no se pueden realizar, estos se deben cancelar dentro del periodo que se realizaron",se elimino pago de finiquito y se cancelo baja para que empleado quedara activo,149,25,575,530,462
26/07/2023,carga datos,se realizo carga de datos para pago tiempo descanso laborado pero a un colaborador n le sale pago,vacio,vacio,149,228,576,92,92
27/07/2023,checadas,solicitud para carga completa de checadas biometricos,se debe realizar descarga desde sistema attendance para cargarlos de forma masiva,se realizo descarga completa de datos y se subieron al sistema,150,31,577,531,349
27/07/2023,constancia vacaciones,solicitud para revision de datos en constancia de vacaciones,se detecto diferencia en colaboradores confianza ya que ellos traen proceso de saldos distintos,se realizo separacion de datos y formato para mostrar datos correctos en personal confianza por acumulación de dias vacaciones,150,89,578,532,463
27/07/2023,layout poliza / caratula,solicitud para realizar ajustes en formatos por cambio en proceso financiero,la informacion de interbancarios que originalmente salio desglosada ya debe de ir incluida con datos de dispersion banamex,se solicito correo para ajuste en sistema ya que se pasara a desarrollo,150,225,567,522,454
27/07/2023,reporte checadas,al descargar reporte se detecta informacion faltante,empleados que si checaron no le aparece la informacion completa,"se reviso proceso, en tabla de checadas no estan pero si se registraron, se pasaron datos completos para exportar reporte",150,229,579,533,464
27/07/2023,reporte empleados,solicitud para envio de reporte configuracion omitir subsidio,se solicita dato configurado que toma para pago o no pago de subsidio,se genera y envia listado,150,230,580,534,465
28/07/2023,auditoria,consulta para realizar descarga de historico xml y pdf de empleados,se solicita apoyo para realizar descarga de sistema,se le indico proceso de descargar y si se requiere apoyo se indica que lleva cotizacion,151,231,581,535,466
28/07/2023,vacaciones,consulta para saber si es posible eliminar historico de vacaciones,se realizo carga de periodo de vacaciones cuando no aplicaba,se indico que no puede ser eliminado  ya que afecta a historico real de pago,151,7,582,536,467
28/07/2023,reporte caratula,se indico que registro de pago interbancario no sale en reporte,"no aparece por ajuste provisional a reporte para que en sika no se muestre, no se ha autorizado movimientp",se realizo ajuste para que pueda descrgar reporte correcto,151,232,583,537,468
28/07/2023,pago despensa,revision de proceso ya que no se debe pagar concepto a colaborador,usuario indica que subio valor en 0 y aun asi sigue apareciendo,"los valores en 0 no afectan a proceso, ya que muestra calculo formulado, se debe indicar valor 1 en campo que valida para no pago a concepto, se indico que campo era",151,233,584,538,469
28/07/2023,empleados,solicitud de ajuste a salario colaborador,"desde sistema no es posible realizar ajuste de sueldo, modulo inactivo",se realizo ajuste manual,151,25,585,539,222
vacio,respaldo,solicitud para generar respaldo y consulta por movimiento que no procede para aumento de sdo,"aumento no se autorizo y se debe ""regresar"" pago a valor de tabular anterior",se genero respaldo y se indico proceso a seguir para dato requerido,92,70,586,540,470
31/07/2023,empresas,"la empresa cambio de domicilio, consulta para saber donde actualizar informacion",solicitud para indicar proceso de cambio domicilio razon social,se indico proceso de cambio en sistema,152,226,587,541,471
31/07/2023,respaldo,solicitud para cargar respaldo con datos de dia 28/07,pago de nomina se realizo con calculo almacenado en respaldo por lo que se solicita cargar respaldo,"se realizo caga de respaldo para ""regresar"" version de datos",152,70,588,542,472
31/07/2023,empleados,solicitud para actualizar cp de colaboradores bajas,solicitud de cambio en empleados bajas,se realizo ajuste manual a datos,152,25,589,543,179
31/07/2023,acceso a sistema,consulta para revision de acceso para usuario de solo descarga recibos de pago y xml,creacion de usuario que solo tenga acceso a menu especifico,se creo uusuario y se dieron permisos solicitados,152,54,590,544,473
2023-01-08 00:00:00,layout banamex,revision de archivo layout alta bancos por error en carga,"se recibio listado de ""detalles"" en archivo para revision, todos se deben a falta de informacion o captura erronea",se indico a usuario donde hacer el ajuste y/o captura de datos faltantes y erroneos,153,208,591,545,474
2023-01-08 00:00:00,contratos,"solicitud para ajuste en formato, mostrar fecha de antigüedad en clausula decimo tercera",se agrego validacion para que tome fecha de antigüedad,modificacion en procedimiento de consulta datos,153,21,592,546,475
2023-01-08 00:00:00,empleados,solicitud para realizar cambio de registro patronal en empleado,se solicita cambio por captura erronea,se realiza ajuste manual para que no gnere historico de movimeinto,153,25,593,547,476
2023-02-08 00:00:00,usuarios,solicitud para que se le proporcione contraseña de usuario con acceso a empresa parral,"solicitud para saber contraseña de usuario, se indico que no es posible saber contraseña",se otorgaron permisos a usuario par avisualizar empresa y se indico donde puede hacer ajuste de contraseña en caso de no recordarla se haga el cambio,154,42,594,548,477
2023-02-08 00:00:00,reporte tg1,solicitud de revision datos que muestra reporte por diferencia en importes,"reporte muestra diferencia contra datos de validacion, se solicita detalle de cada columna",se envia arcihvo de excel con la especificacion de como se obtiene cada dato,154,234,595,549,478
2023-03-08 00:00:00,consulta,llamada para consulta de dudas,revision de proceso para cambio de departamento en empleados y proceso para modificacion y ajuste de conceptos percepciones,se indica como realizar proceos a usuairo,155,96,596,550,479
2023-03-08 00:00:00,contratos,solicitid para saber proceso de actualizacion fecha vencimiento,se requiere realizar cambio por captura erronea,se indico a usuario donde realizar el ajuste de la informacion,155,21,597,551,480
2023-03-08 00:00:00,descarga recibos,consulta para saber si en proceso de descarga de recibos/xml van incluidos los datos de finquitos,se requiere realizar descarga de datos finquitos,se envia correo con el proceso de descarga que se solicita,155,235,598,552,481
2023-03-08 00:00:00,checadas,solicitud para carga completa de checadas biometricos,se debe realizar descarga desde sistema attendance para cargarlos de forma masiva,se realizo descarga completa de datos y se subieron al sistema,155,31,577,531,349
2023-04-08 00:00:00,caratula,solicitud para realizar ajuste para mostrar/ocultar linea importe interbancarios,el proceso aun no se autoriza para pasar modificacion a desarrollo,se realizo ajuste manual,156,119,599,553,222
2023-05-08 00:00:00,reporte 1102 diseñados,revision de reporte ya que al intentar exportar aparece error,error indica que falta dato en estructuta consulta,se agrego configuracion faltante,157,236,600,554,482
2023-07-08 00:00:00,recibos nomina anterior,solicitud de revision descarga recibos de pago finiquitos ejercicio 2018,"al realizar la descarga aparece informacion incorrecta, no muestra datos deducciones por lo tanto neto no coincide con xml","se reviso informacion, detalle originado por configuraciones nuevas que no se aplicaron en dicho ejericio, se realizo ajuste en procedimiento para que incluya registros que no tienen configuracion de campo externo",158,237,601,555,483
2023-07-08 00:00:00,descarga reporte timbrado,solicitud para obtener reporte con fecha de timbrado,se require listado de finiquitos procesados mostrando fecha de timbrado,se indico menu en sistema donde se muestra informacion requerida,158,238,602,556,484
2023-07-08 00:00:00,revision,solicitud para revisar diferencias de datos en reporte pago finiqutos y reporte timbrado,se descargo reporte costo total acumulado finiquitos y se comparo contra reporte de timbrados,diferencias originadas por finiquitos timbrados en periodos distincto al acumulado por lo cual no coincide informacion,158,239,603,557,485
2023-07-08 00:00:00,descarga de información,aparece ventana amarilla y ya no permite realizar descarga de datos,se realizo descarga continua de informacion xml y recibos de pago y se saturo,se reinicio servicio iis de cliente,158,240,604,558,486
2023-07-08 00:00:00,cancelacion,al realizar la revision de datos finiquitos 2018 se detectaron timbres dobles,se timbraron registros dos veces por lo que se solicita cancelar uno de los dos registros,se cancelaron registros solicitados,158,241,605,559,487
2023-08-08 00:00:00,reporte tg1,revision de diferencia en carga de archivo issste contra reporte tg1 de sistema,al realizar la revision con reporte que descarga plataforma se detecto diferencia en totales,"se realizo revision de reporte descargados, porcentajes de reporte y empleadps dento de archivo, todo esta correcto, se solicita a usuario realizar revision en issste para determinar calculo de dias o cortes de contrato",159,234,606,560,488
2023-08-08 00:00:00,timbrado especial,"se requiere timbrar empleado baja, se solicita ajuste en cp",al ser empleado baja no se puede realizar modificacion en datos generales,se realizo ajuste manual en cp de colaborador,159,242,607,561,489
2023-09-08 00:00:00,estructura organizacional,solicitud para realizar ajuste en estructura organizacional de empleados,"el nivel solicitado para cambio no es podisble mover  ya que se enlaza a los hisoricos de pago, el moverlo afectaria la relacion de datos","se habilitaron dos nuevos niveles en el sistema para hacer la asignacion de los datos, se cargaron datos recibidos",160,243,608,562,490
2023-09-08 00:00:00,contratos,solicitud de formato contratos en word,"se require formatos de contratos en sistema en word, desde sistema no es posible realizar la descarga en ese formato y el diseño solo esta en formato de fastreport","se envian formato de contrato descargado en pdf y convertido a word junto con plantillas iniciales de carga recibidas, estas en formato word",160,21,609,563,491
2023-09-08 00:00:00,empleados,"solicitud para cambio de numero empleado a colaboradores, a dos registros ""invertir"" el numero de empleado",se indico que al hacer el cambio de numero afectaria en registros checadas ya que estas se enlazan directo al numero,se realizo ajuste manual tanto en numero de empleado como en registro de checadas para que enlace no se pierda,160,25,610,564,492
2023-09-08 00:00:00,descarga de checadas,"se indica que al intentar realizar descarga de registros el programa ""no responde""","se reviso problema y se detecto que no ""arranca"" programa ya que base de datos  a la que esta enlazada ya no existe",se realizo el ajuste en la conexión a la base de datos para realizar el cambio a la nueva bd,160,244,611,565,493
2023-09-08 00:00:00,descarga constancias,al intentar realizar descarga de constancias marca error,el error mostrado indica que memoria de iis se saturo y no puede realizar descarga,se libero memoria de proceso en servidor para que se descargue datos,160,245,612,566,494
2023-09-08 00:00:00,reporte selectivo empleados,solicitud para agregar columnas a reporte,se requiere mostrar nombre de empleado separado en columnas y dato de cuenta erp en reporte,se agrego funcionalidad en reporte para mostrar datos requeridos,160,246,613,567,495
2023-09-08 00:00:00,finiquitos,solicitud de creación nuevos conceptos en finiquitos,se solicita crear dos conceptos en modulo de finiquitos,se crean conceptos solicitados,160,30,614,568,496
2023-09-08 00:00:00,nomina,solicitud para creacion de nuevos conceptos,"por proceso de nomina se solicita creacion de conceptos de pagos omitidos, indicando configuracion requerida",se crearon conceptos solicitados,160,155,615,569,497
2023-09-08 00:00:00,consulta,llamada telefonica para consulta de proceso,"usuarios de nomina solicitan proceso ""migrar"" datos de empleado a nueva razon social",se indica proceso realizado y datos que se lleva empleado a nueva razon social,160,96,616,570,498
2023-10-08 00:00:00,caratula,"solicitud para ajuste, quitar registro anticipos en reporte",ajuste de caratula se debe hacer manual ya que aun no se autoriza proceso de desarrollo,se realizo ajuste solicitado,161,119,617,571,499
2023-10-08 00:00:00,checadas,solicitud para carga completa de checadas biometricos,se debe realizar descarga desde sistema attendance para cargarlos de forma masiva,se realizo descarga completa de datos y se subieron al sistema,161,31,577,531,349
2023-10-08 00:00:00,vacaciones,se solicita revision por saldos de vacaciones incorrectos,"se reviso proceso, saldo aparece correcto, el detalle se encuentra en la configuracion del tabular de vacaciones",se realizo el ajuste en tabular para mostrar informacion correcta,161,7,618,572,500
2023-10-08 00:00:00,caratula,"solicitud para ajuste, quitar registro anticipos en reporte",ajuste de caratula se debe hacer manual ya que aun no se autoriza proceso de desarrollo,se realizo ajuste solicitado para mostrar linea interbancarios,161,119,617,571,501
2023-10-08 00:00:00,acumulacion,"al realizar proceso de acumulacion, en punto inicializar campos complementarios lleva mucho tiempo","al revisar informacion servidor seguia con proceso y campos aun no se inicializaban, el proceso ya llevaba mas de 20 min","se cancelo proceso y se realizo inicializacion de campos ""manual""",161,83,619,573,502
2023-11-08 00:00:00,empleados,al revisar informacion de empleado aparece antigüedad en negativo,revisando la informacion el dato es correcto ya que la fecha de ingreso es mayor a la del periodo de nomina.,se indico detalle a usuario para que realice revision,162,25,620,574,503
2023-11-08 00:00:00,caja de ahorro,"se indica que a empleado ""migrado"" no aparece retencion ni saldo de caja de ahorro",al copiar la informacion a la nueva razon social el historico de descuentos no se pasa ya que ese se realizo desde la razon socual anteiror.,se realizo la carga del importe de retenion para que se descuente correctamente,162,247,621,575,504
2023-11-08 00:00:00,checadas,se indico que no aparecen registro de checadas en sistema,"se realizo revision de servidor hik y conexión a biometrico, este aparece offline",se indico a usuario que departamento ti debe revisar la conexión a internet del biometrico para que este s econecte y envie los registros a servidor,162,31,622,576,505
14/08/2023,usuario bd,se solicita revision de usuario para acceso a bd ya que no permite visualizar informacion,"en periodo anterior se realizo carga de nuevo respaldo base de datos por lo que cambio acceso a bd, se habian reasignado permisos que no se aplicaron",se creo nuevo usuario con la configuracion solicitada,163,248,623,577,506
14/08/2023,cheka-t,solicitud para revision de datos checador ya que no aparecen en sistema,se indico que problema se debe a que biometrico esta desconectado al intenet,se indico que debe realizar configuracion de internet para que muestre datos en sistema,163,144,624,578,507
14/08/2023,acceso a sistema,"solicitud de revision usuario, aparece ventana de inactivo","se realizo revision de usuario y esta vencido, se debe reactivar usuario",se realizo reactivacion de usuario,163,54,625,579,508
14/08/2023,acceso a sistema,"se notifica que usuario no permite ingresar a sistema, le aparece ventana de error",este error aparece cuando navegador se queda esperando conexión,"se indica que debe cerrar el navegador por completo, no solo pestaña e intentar ingresar de nuevo",163,54,626,580,509
