fecha,modulo,detalle,comentario,solucion,codigo,usuario,soporte,solicitud cliente,fecha_id,modulo_id,detalle_id,comentario_id,solucion_id,codigo_id,usuario_id,soporte_id,solicitud cliente_id
2023-03-06 00:00:00,empleados,solicitud para cambio código postal en empleados,se solicita cambio ya que desde sistema no es posible realizar ajuste,cambio manual en base de datos,vacio,vacio,vacio,vacio,110,24,455,413,355,91,91,91,91
2023-05-06 00:00:00,portales colaboradores,se indicó incidencia con colaboradores que no permite acceso al portal,"se validó el acceso con los colaboradores indicados, solo uno no permite el acceso porque se acaba de registrar y no se ha replicado información para acceso externo",se indicó se debía esperar a que la réplica migrara la información y se cargara la configuración para acceso,vacio,vacio,vacio,vacio,111,156,456,414,356,91,91,91,91
2023-05-06 00:00:00,layout sivale,solicitud para ajuste en plantilla descarga altas y dispersión sivale por cambio en formato de datos,se recibe nueva plantilla para descarga de datos,se realiza ajuste en consulta de información y en plantilla base para descarga,vacio,vacio,vacio,vacio,111,189,457,415,357,91,91,91,91
2023-05-06 00:00:00,layout sivale,solicitud para ajuste en plantilla descarga altas y dispersión sivale por cambio en formato de datos,se recibe nueva plantilla para descarga de datos,se realiza ajuste en consulta de información y en plantilla base para descarga,vacio,vacio,vacio,vacio,111,189,457,415,357,91,91,91,91
2023-05-06 00:00:00,empleados,al realizar alta de empleados no genera valor de sdi de forma automática,se indica proceso de revisión de datos que deben ser seleccionados para que obtenga dato especifico,al realizar el alta siempre se debe seleccionar primero la nómina del colaborador para que cargue configuración correspondiente al factor de integración y muestre dato de sdo,vacio,vacio,vacio,vacio,111,24,458,416,358,91,91,91,91
2023-05-06 00:00:00,empleados,solicitud para cancelación de baja empleado en período ya cerrado,"empleado baja en q10 con registro de pago finiquito por lo que sistema no permite movimiento ya que se aplicó liquidación, se indica que no ser realizo pago a colaborador",se eliminó pago de finiquito y se procedió a cancelar baja de colaborador,vacio,vacio,vacio,vacio,111,24,459,417,359,91,91,91,91
2023-06-06 00:00:00,nómina especial,al realizar cálculo de nómina especial aparece advertencia por parámetro en tabulador de isr,"se revisó valor entrada tabular, al valor de ingresos es menor al cálculo de gravada prima y queda como valor entrada negativo",se agrega validación para que tome valor 0 cuando se sube valor manualmente,vacio,vacio,vacio,vacio,112,60,460,418,360,91,91,91,91
2023-06-06 00:00:00,reporte,solicitud de listado personal docente con motivo 10 y 94,se realiza consulta de información solicitada,se envía por correo listado de información,vacio,vacio,vacio,vacio,112,16,461,419,361,91,91,91,91
2023-06-06 00:00:00,nómina especial,al realizar cálculo de nómina especial para bajas no aparecen registros,se solicita listado de personal activo para habilitarlos de forma masiva en modulo,se realiza la selección masiva con listado recibido,vacio,vacio,vacio,vacio,112,60,462,420,362,91,91,91,91
2023-06-06 00:00:00,nómina especial,se indica que después de hacer el proceso de cálculo no aparecen empleados,se validó proceso con usuario para corroborar selección correcta,se indica que en proceso siempre se debe realizar el cálculo después de posicionarnos en pestaña de filtro de empleados,vacio,vacio,vacio,vacio,112,60,463,421,363,91,91,91,91
2023-07-06 00:00:00,acumulación de finiquitos,se reporta acumulación de finiquitos errónea en colaboradores,"se realiza revisión en sistema y pruebas, no se replicó error",se agregará a formulario registros de logs y separación de proceso de timbrado a otra ventana,vacio,vacio,vacio,vacio,113,190,464,422,364,91,91,91,91
2023-07-06 00:00:00,checadas,solicitud de revisión por empleados que no pueden checar,revisión de proceso,vacio,vacio,vacio,vacio,vacio,113,30,465,423,91,91,91,91,91
2023-07-06 00:00:00,checadas,solicitud para descarga de registros checador,al intentar realizar proceso de carga a base de datos marca error,se realiza descarga desde aplicación y se suben datos manualmente a sistema,vacio,vacio,vacio,vacio,113,30,466,424,365,91,91,91,91
2023-07-06 00:00:00,horas extras,solicitud para revisión de pantalla error aparece al generar proceso de captura tiempo extra,"se revisó proceso de información, datos correctos y aplicados","se solicitó reinicio de aplicación/navegador a usuario para revisión de proceso nuevamente, con esto indicó que se pudo realizar correctamente",vacio,vacio,vacio,vacio,113,136,467,425,366,91,91,91,91
2023-07-06 00:00:00,cálculo de nómina,al realizar proceso de cálculo aparece ventana de error de dato en variable dvcontrato,"al realizar cálculo de nómina aparece advertencia para ítem, este al realizar publicación se ""borro"" configuración, es necesario habilitar dato",se agregó configuración de ítem para cálculo de concepto,vacio,vacio,vacio,vacio,113,23,468,405,345,91,91,91,91
2023-08-06 00:00:00,checadas,"solicitud para carga completa de checadas biométrico, primera carga no fue realizada completa","al realizar descarga desde attendance, solo se realizó descarga de un biométrico por lo que está pendiente carga de registros",se realizó descarga completa de datos y se subieron al sistema,vacio,vacio,vacio,vacio,114,30,450,410,350,91,91,91,91
2023-08-06 00:00:00,descarga reporte,al ingresar a modulo para descargar reporte aparece ventana de error,al revisar pantalla de error muestra memoria saturada,se reinicia servicio de iis par que pueda liberar memoria y acceder nuevamente,vacio,vacio,vacio,vacio,114,191,469,426,367,91,91,91,91
2023-08-06 00:00:00,finiquito contrato,"al revisar pago colaborador aparece pago de finiquito por contrato en semana actual cuando en semana anterior se le realizo pago, al querer desactivar pago no lo quita","en el archivo se subía valor de campo en 0, para que se desactive pago debe indicarse como valor 1, en la revisión se detectó que colaborador cuenta con contrato registrado vencimiento dentro de período, por tal motivo aparecía pago",se solicitó eliminar registro de contrato que no corresponde en asignación a empleado,vacio,vacio,vacio,vacio,114,192,470,427,368,91,91,91,91
2023-08-06 00:00:00,concepto descuento,"al realizar cálculo de nómina parece descuento en concepto ingresado período anterior, se indica que campo complementario se puso como inicializar, pero aun así sale","proceso de inicializar campos solo se ejecuta al cerrar nóminas ordinarias, el valor del campo para inicializar estaba en 1 por lo que al correr proceso indicó a todos los colaboradores con este valor",se eliminó valor de empleados de forma masiva,vacio,vacio,vacio,vacio,114,193,471,428,369,91,91,91,91
2023-08-06 00:00:00,tiempo extra,se indicó que al capturar tiempo extra no se estaba realizando la separación correcta de horas en nómina quincenal,"se indicó proceso que sigue sistema para tope de tiempo extra, se está realizando correctamente",vacio,vacio,vacio,vacio,vacio,114,32,472,429,91,91,91,91,91
2023-09-06 00:00:00,consulta,consulta para revisión de proceso timbrado en colaboradores con cp erróneo; solicitud de asignación de folios,para realizar el proceso de timbrado se comentó se puede realizar desde versión desarrollo para que se avance con el proceso,se solicitó listado de periodos con empleados pendientes y se realizara proceso de timbrado,vacio,vacio,vacio,vacio,115,92,473,430,370,91,91,91,91
2023-09-06 00:00:00,póliza contable,se indicó que al subir póliza contable a sap aparece ventana advertencia indicando diferencia,"se validó información, detalle detectado sobre proceso para agregar detalle registros enlazados a cuota sindical, diferencia en cálculo de porcentajes",se realizó un ajuste para tomar siempre cierto número de decimales y cuadre comparativa,vacio,vacio,vacio,vacio,115,4,474,431,371,91,91,91,91
2023-09-06 00:00:00,timbrado de nómina,solicitud para timbrar colaboradores pendientes con versión 3.3 de timbrado,solicitud debido a detalle con cp de colaboradores para versión 4.0,vacio,vacio,vacio,vacio,vacio,115,67,475,432,91,91,91,91,91
2023-12-06 00:00:00,consulta,solicitud para poder obtener listado cortes bimestrales ejercicio 2022,"desde sistema no se puede visualizar el dato, por lo que usuario solicita envió de información",se realiza revisión en histórico de datos para poder obtener cortes bimestrales de ejercicio anterior,vacio,vacio,vacio,vacio,116,92,476,433,372,91,91,91,91
2023-12-06 00:00:00,recibos portal colaboradores,"usuario reporta que al intentar realizar descarga de recibo no le muestra información, solo descarga xml","en proceso de consulta/descarga recibos el proceso para el pdf y el xml se encuentra separado, se realiza desde distintos botones","se indica que el proceso se debe realizar desde botón consulta recibo ya que en opción descarga xml solamente descarga el archivo de timbrado, el paf lo descarga desde botón consulta",vacio,vacio,vacio,vacio,116,194,477,434,373,91,91,91,91
2023-12-06 00:00:00,acceso a sistema,usuario reporta que al estar dentro de sistema aparece ventana advertencia conexión a bd,"se revisa detalle recibido, este indica que base de datos está configurada con el modo en que solo se puede conectar un usuario a la vez, no se puede realizar la conexión con más de un usuario de la ve",se indica a depto. ti de mensaje recibido para obtener comentarios,vacio,vacio,vacio,vacio,116,53,478,435,374,91,91,91,91
2023-12-06 00:00:00,timbrado de nómina,solicitud de revisión timbrado de nómina ya que usuario ingreso a portal set y no aparecen los registro,se realizó revisión de estatus de xml en portal set y registros aparecen timbrados correctamente y vigentes,vacio,vacio,vacio,vacio,vacio,116,67,479,436,91,91,91,91,91
2023-12-06 00:00:00,empleados,solicitud de listado para consulta de cuenta sap en colaboradores,dentro de ningún reporte está habilitada la consulta por lo que se debe agregar como nuevo,se habilito reporte en excel desde visor de diseñados,vacio,vacio,vacio,vacio,116,24,480,437,375,91,91,91,91
14/06/2023,correos,consulta para revisión proceso envió correo electrónico,se indica que algunos colaboradores no reciben su recibo de pago,"se indica que es por tipo ce cuenta correo electrónico, se envía información relacionada con cuenta y se determina revisión de cambio de cuenta a empresarial o de cuenta gmail cambio en configuración",vacio,vacio,vacio,vacio,117,195,481,438,376,91,91,91,91
15/06/2023,vacaciones,solicitud para eliminar registro de vacaciones,"al realizar carga masiva quedaron días ""duplicados""",se elimino registro solicitado,vacio,vacio,vacio,vacio,118,7,482,439,377,91,91,91,91
15/06/2023,checadas,"solicitud para carga completa de checadas biométrico, primera carga no fue realizada completa","al realizar descarga desde attendance, solo se realizó descarga de un biométrico por lo que está pendiente carga de registros",se realizó descarga completa de datos y se subieron al sistema,vacio,vacio,vacio,vacio,118,30,450,410,350,91,91,91,91
15/06/2023,póliza contable,se envió listado para actualizar cuentas sap y se indicaron ajuste a distribución de netos a pagar,personal inactivo con pago de nómina especial siempre se debe ir a pago otros bancos,se carga información y se valida en configuración ajustes,vacio,vacio,vacio,vacio,118,4,483,440,378,91,91,91,91
15/06/2023,empleados,solicitud para quitar día de descanso por contrato a colaborador,"al empleado no se le debe descontar el día, ya que se le descontó en período anterior, esto ya que tenía contrato ""duplicado""",se indica a usuario campo complementario con el que se desactiva el proceso y se le pagara completa la nómina,vacio,vacio,vacio,vacio,118,24,484,441,379,91,91,91,91
16/06/2023,créditos generales,solicitud de revisión de crédito por registro descuento erróneo en reporte estado de cuenta,"se revisa histórico de kardex de nómina en empleado, el descuento realizado en el período es el que se indica en el estado de cuenta, está correcto","al revisar histórico de crédito se visualiza que en quincena que se dio de alta después del descuento de nómina y antes de la acumulación se realizaron ajuste al crédito, por lo tanto, no coincide dato saldo/retención con descuentos",vacio,vacio,vacio,vacio,119,196,485,442,380,91,91,91,91
16/06/2023,empleados,solicitud de cambio de fecha ingreso por captura errónea,se solicita ajuste a dato,se realiza ajuste manual en base de datos,vacio,vacio,vacio,vacio,119,24,486,443,381,91,91,91,91
17/06/2023,layout issste,solicitud de exportación y envió de archivos issste,se solicita envió de archivo,se descargan de sistema y se envían a usuario,vacio,vacio,vacio,vacio,76,101,487,444,382,91,91,91,91
19/06/2023,cheka-t,revisión y configuración para proceso de bajas en sistema que se eliminen en hik central,hik con registros de baja que se solicitan sean eliminados,se realizó ajuste en proceso de sistema para aplicar funcionalidad,vacio,vacio,vacio,vacio,120,144,488,445,383,91,91,91,91
19/06/2023,variabilidad,solicitud de información para configuración de proceso variables,revisión de reportes en sistema con información solicitada,se enviaron reportes solicitados para revisión de datos,vacio,vacio,vacio,vacio,120,9,489,446,384,91,91,91,91
19/06/2023,créditos,solicitud de revisión reporte ido de cuenta incorrecto en empleado,se determinó que detalle surgía de migración de empleado entre razones sociales,se realizó ajuste en valor inicial crédito para que tomara solo el valor que se descontó en la nueva razón social y se ajustara reporte,vacio,vacio,vacio,vacio,120,45,490,447,385,91,91,91,91
19/06/2023,cheka-t,reunión revisión configuración biométricos,vacio,vacio,vacio,vacio,vacio,vacio,120,144,491,91,91,91,91,91,91
20/06/2023,cheka-t,solicitud de apoyo para eliminar registros de hik central correspondientes a empleados baja,se realizó revisión de listado en hik para determinar número de registros a eliminar,se eliminaron registros de colaboradores que ya son bajas,vacio,vacio,vacio,vacio,121,144,492,448,386,91,91,91,91
20/06/2023,empleados,solicitud para habilitar listado de colaboradores bajas para pago de ptu en nómina especial,"se recibió listado de colaboradores a ""activar"" para proceso nómina especial",actualización masiva de datos,vacio,vacio,vacio,vacio,121,24,493,449,387,91,91,91,91
20/06/2023,finiquito,"solicitud de revisión y cancelación de xml timbrado ""doble"" en sistema","se revisó dato, finiquito se timbro en dos períodos diferentes",se indicó el proceso a realizar para eliminar el registro,vacio,vacio,vacio,vacio,121,107,494,450,388,91,91,91,91
20/06/2023,empleado ptu,"revisión de empleado, ¿por qué no apareció en pago de ptu cuando si laboro en ejercicio anterior?",al revisar los datos del empleado tiene ausentismos e incapacidades por lo que no llega a los 60 días laborados,se indica como sacar reporte de información para que se detalle a colaborador el motivo,vacio,vacio,vacio,vacio,121,197,495,451,389,91,91,91,91
20/06/2023,créditos generales,consulta para iniciar configuración y descuento de créditos fon actor en sistema,"se indicó que funcionalidad ya estaba aplicada en sistema, solo sería iniciar la captura de los créditos","se explicó funcionalidad, datos requeridos para carga masiva y dudas sobre funcionalidad",vacio,vacio,vacio,vacio,121,196,496,452,390,91,91,91,91
20/06/2023,variabilidad,revisión de datos enviados en reportes y configuración de proceso,se revisaron dudas en proceso variabilidad,vacio,vacio,vacio,vacio,vacio,121,9,497,453,91,91,91,91,91
20/06/2023,cheka-t,reunión revisión configuración checadores,"se realizaron pruebas de conexión, revisión de configuraciones",vacio,vacio,vacio,vacio,vacio,121,144,498,454,91,91,91,91,91
20/06/2023,créditos generales,solicitud para carga masiva de créditos fonacot,se recibió información en excel,se cargó de forma masiva a sistema,vacio,vacio,vacio,vacio,121,196,499,455,391,91,91,91,91
21/06/2023,finiquitos,solicitud para timbrar registros con versión 3.3,"se revisa período de pago para poder timbrarlo con versión solicitada, empleado en período acumulado y empleado en período abierto.",vacio,vacio,vacio,vacio,vacio,122,29,500,456,91,91,91,91,91
21/06/2023,layouts banamex,revisión con desarrollo configuración de layouts solicitados,se realizó descarga de prueba para enviar a revisión,se compartieron reportes con personal banco para revisión y validación,vacio,vacio,vacio,vacio,122,198,501,457,392,91,91,91,91
22/06/2023,checadas,"solicitud para carga completa de checadas biométrico, primera carga no fue realizada completa","al realizar descarga desde attendance, solo se realizó descarga de un biométrico por lo que está pendiente carga de registros",se realizó descarga completa de datos y se subieron al sistema,vacio,vacio,vacio,vacio,123,30,450,410,350,91,91,91,91
22/06/2023,costo total nómina,al intentar descargar el reporte en nómina producción aparece ventana de error,error indica clave duplicada,se realizó ajuste en nombre de concepto y se agregó validación par que no considere conceptos que se cargan es nómina especial,vacio,vacio,vacio,vacio,123,102,502,458,393,91,91,91,91
22/06/2023,recibos de pago,al realizar envió de recibos de pago el saldo de fondo de ahorro aparece en 0,"se revisó detalle, saldo no aparece al enviar desde período de nómina anterior","se revisión procedimiento para obtener datos, solo estaba mostrando incorrecto desde nómina administrativa",vacio,vacio,vacio,vacio,123,70,503,459,394,91,91,91,91
23/06/2023,checadas,al realizar consulta de checadas no aparecen registros completos,cuando servidor esta apagado y se pasan registros en bloques el trigger no pasa datos completos,se aplicó regla para que no se apagara servidor y se cargaron registros faltantes,vacio,vacio,vacio,vacio,124,30,504,460,395,91,91,91,91
23/06/2023,contratos,solicitud para eliminar registro de contrato,el empleado cambiara de nómina por lo que ya no aplica contrato registrado,se eliminó registro manualmente,vacio,vacio,vacio,vacio,124,20,505,461,396,91,91,91,91
23/06/2023,póliza contable,"solicitud para revisión póliza, comenta que salen montos ""raros"" y no coincide con período especial consultado","se revisó configuración y datos, todo está correcto, el detalle surge de que empleado baja no tiene asignación de cc y varios colaboradores no tienen cuenta sap asignada",se solicitó dato de cc para colaborador y listado de cuentas sap faltantes de cargaron a sistema,vacio,vacio,vacio,vacio,124,4,506,462,397,91,91,91,91
26/06/2023,pagos por separación,solicitud para habilitar modulo pagos por separación,se realizó configuración de conceptos para que se pueda utilizar ventana finiquitos,se configuro modulo y se envió información a usuario,vacio,vacio,vacio,vacio,125,199,507,463,398,91,91,91,91
26/06/2023,checadas,solicitud para descarga de checadas ya que desde programa marca error,se debe realizar descarga y subir manualmente a sistema por error en aplicación,"se realizó carga manual, se limpió histórico de registros en biométrico para que se pueda descargar desde sistema",vacio,vacio,vacio,vacio,125,30,508,464,399,91,91,91,91
27/06/2023,dispersión colaboradora,al realizar revisión de dispersión se detecta colaborador con importe elevado en pago,al realizar revisión se detectó pago de concepto reparto utilidades aplicado en período ordinario,se enviaron movimientos de bitácora para seguimiento de proceso en el cual se aplicó importe en ordinaria,vacio,vacio,vacio,vacio,126,200,509,465,400,91,91,91,91
27/06/2023,layout banamex,revisión layo alta y dispersión interbancarios,se recibieron comentarios para realizar ajuste de configuración,vacio,vacio,vacio,vacio,vacio,126,201,510,466,91,91,91,91,91
27/06/2023,empleados,"solicitud para configurar prestaciones a empleado con cambio de nómina, se debe pagar solo días faltantes en nómina",se indicó que configuración se ajusta automáticamente en pago al hacer el cambio de nómina,"se indicó que para el pago de días se debe agregar como permiso sin goce, ausentismo o capturar importe manual ya que al no hacer ajuste de antigüedad se paga período completo",vacio,vacio,vacio,vacio,126,24,511,467,401,91,91,91,91
27/06/2023,cálculo de nómina,se indicó que proceso de cálculo aumento 10seg a comparativa de semana anterior,se comentará incidencia con personal de ti para revisión de proceso,se envió correo solicitando monitoreo a ti,vacio,vacio,vacio,vacio,126,23,512,468,402,91,91,91,91
27/06/2023,timbrado finiquito,solicitud para revisión de ventana error al intentar timbrar finiquito,se revisó proceso y detalle originado por configuración y pago de concepto despensa,"se realizaron ajustes en código para poder considerar de forma correcto conceptos marcados como no incluyen en dispersión, los que se indican en especie como la despensa; se timbro registro y se solicitó espacio de actualización",vacio,vacio,vacio,vacio,126,125,513,469,403,91,91,91,91
28/06/2023,incapacidades,al intentar eliminar incapacidad indica que no se cuenta con permisos,para eliminar registros de incapacidad solo se permite a usuarios administrador,se le activo permisos a usuario para que pueda realizar movimiento,vacio,vacio,vacio,vacio,127,59,514,470,404,91,91,91,91
28/06/2023,timbrado finiquito,solicitud para timbrar finiquito ya que no se puede realizar en sistema hasta actualización,se realizará proceso desde publicación externa,se timbro finiquito,vacio,vacio,vacio,vacio,127,125,515,471,405,91,91,91,91
29/06/2023,timbrado,consulta de dudas errores en timbrado y configuración de datos,se indicó definición de error y proceso que se siguió en implementación por el cual no se tiene información de cp,vacio,vacio,vacio,vacio,vacio,128,17,516,472,91,91,91,91,91
29/06/2023,reporte de checadas,al intentar realizar descarga de reporte no muestra información,"se revisó proceso, ocurre error interno ya que se eliminaron registros de política y quedaron empleados enlazados a estos registros","se indicó a usuario empleados que quedaron con dato asignado, pero no existe horario para que se haga el ajuste",vacio,vacio,vacio,vacio,128,202,517,473,406,91,91,91,91
29/06/2023,aplicación móvil,solicitud de datos configuración para usuario que activara uso aplicación móvil,vacio,se envió información y ejemplo de configuración a usuario,vacio,vacio,vacio,vacio,128,203,518,91,407,91,91,91,91
30/06/2023,checadas,"solicitud para carga completa de checadas biométrico, primera carga no fue realizada completa","al realizar descarga desde attendance, solo se realizó descarga de un biométrico por lo que está pendiente carga de registros",se realizó descarga completa de datos y se subieron al sistema,vacio,vacio,vacio,vacio,129,30,450,410,350,91,91,91,91
30/06/2023,timbrado,solicitud para revisión de error en timbrado para personal baja,se indicaron datos faltantes de colaborado según erro,usuario enviara datos para carga a sistema y pueda proceder con timbrado,vacio,vacio,vacio,vacio,129,17,519,474,408,91,91,91,91
30/06/2023,configuración,consulta revisión proceso actualización de datos generales razón social para solucionar error en timbrado,se indicó proceso que se debe seguir para actualización de dato,se indicó dato faltante y como hacer ajuste,vacio,vacio,vacio,vacio,129,8,520,475,409,91,91,91,91
30/06/2023,empleados,solicitud para habilitar cambio de puesta/departamento en colaborador,se indicó que no es posible habilitar cajas de selección ya que esa estructura lleva histórico de cambio,se indicó el menú en el sistema donde se deben realizar cambios,vacio,vacio,vacio,vacio,129,24,521,476,410,91,91,91,91
30/06/2023,finiquitos,"solicitud de revisión cálculo finiquito, se está pagando prima antigüedad, pero no genera impuesto","se indicó que conceptos de primas de liquidación llevan un tope de exento según la antigüedad del colaborador, según proceso el tope es mayor al pago realizado",no se realiza descuento de impuesto ya que pago de primas de liquidación es menor a tope exento,vacio,vacio,vacio,vacio,129,29,522,477,411,91,91,91,91
30/06/2023,timbrado de nómina,al realizar timbrado de nómina en quincena aparece ventana advertencia para personal con incapacidad,"se realizó revisión de datos, afecta registros por períodos, obtiene más de uno por empleado","se realizó ajuste en consulta para poder obtener datos correctos, se solicitó realizar timbrado para confirmar información",vacio,vacio,vacio,vacio,129,67,523,478,412,91,91,91,91
2023-01-07 00:00:00,recibos de pago,solicitud para realizar ajuste en visualización de salario diario empleado en recibos de pago,"mostrar salario con el que cotiza empleado, se indicó conceptos sobre los que se debe calcular",se realizó la validación en el proceso para si es la razón social que se muestre configuración,vacio,vacio,vacio,vacio,130,70,524,479,413,91,91,91,91
2023-03-07 00:00:00,constancia de vacaciones,solicitud para ajuste en formato vacaciones,se solicita quitar firma de área que autorizo y solo dejar la de colaborador y rh,se hace ajuste a formato solicitado,vacio,vacio,vacio,vacio,131,157,525,480,414,91,91,91,91
2023-03-07 00:00:00,reporte de checadas,"solicitud de revisión de reporte, al consultarlo no muestra datos",al revisar información existen empleados que un tienen relación errónea con políticas eliminadas,se comparte listado de colaboradores que deben ser ajustados,vacio,vacio,vacio,vacio,131,202,526,481,415,91,91,91,91
2023-03-07 00:00:00,timbrado de nómina,solicitud para revisión de error timbrado con colaboradores que habían sido timbrados sin problema,aparece error de cp erróneo para empleados,se envió correo a fh para consulta de error,vacio,vacio,vacio,vacio,131,67,527,482,416,91,91,91,91
2023-04-07 00:00:00,descuentos fovissste,al realizar configuración en sistema no se almacenan cambios correctamente para proceso cálculo descuento,al no realizarse activación de campos correctas no realiza cálculo correctamente,se realizaron ajustes y pruebas en procedimiento para configuración correcta,vacio,vacio,vacio,vacio,132,204,528,483,417,91,91,91,91
2023-04-07 00:00:00,empleados,solicitud de ajuste en salario de empleados por carga errónea,se recibieron datos correctos para ajuste ya que desde sistema no es posible hacer el ajuste después del período de carga,se realizó ajuste manual en empleados,vacio,vacio,vacio,vacio,132,24,529,484,418,91,91,91,91
2023-04-07 00:00:00,layout banamex,solicitud para revisión comentarios/ajustes en configuración layout,se recibieron comentarios para ajuste en formatos,se revisaron ajustes y se enviaron archivos actualizados para revisión,vacio,vacio,vacio,vacio,132,201,530,485,419,91,91,91,91
2023-05-07 00:00:00,reporte de checadas,se solicita revisión de reporte ya que empleados aparecen con registro ausentismo en día 21 y 28 de junio,se indica que al validar datos los empleados cuentan con la checada tanto entrada como salida y aún así aparece con ausentismo,"al revisar la configuración en política se indicó que el día miércoles debe checar comida y por tal motivo aparece ausentismo por no checada de comida, se indica ajuste que se debe realizar",vacio,vacio,vacio,vacio,133,202,531,486,420,91,91,91,91
2023-05-07 00:00:00,credenciales,revisión diseño credenciales para validación de formato,se recibe formato de colores y diseño para credencial,se realizó diseño en sistema para su validación,vacio,vacio,vacio,vacio,133,205,532,487,421,91,91,91,91
2023-05-07 00:00:00,pensión alimenticia,al realizar revisión de cheques para pensión alimenticia se detecta empleado que no se le realizo descuento,"se revisó configuración y descuento de pensión esta como baja, independiente del estatus del empleado cuando se le va a realizar un cálculo y aplica la pensión debe estar como activa para que se considere","se indicó proceso, en nómina ya cerrada no se puede hacer movimientos.",vacio,vacio,vacio,vacio,133,121,533,488,422,91,91,91,91
2023-05-07 00:00:00,timbrado de inactivo,solicitud para revisión de cp de empleado inactivo ya que en proceso de timbrado apareció mensaje que es incorrecto,"al revisar cp es correcto, es el mismo que en su situación fiscal","se reintento el proceso ya que el sat tienen intermitencias en procesos, al generar de nueva cuenta el proceso quedo correcto",vacio,vacio,vacio,vacio,133,206,534,489,423,91,91,91,91
2023-05-07 00:00:00,constancia de vacaciones,al exportar formato de vacaciones aparece saldo incorrecto,al realizar validaciones no muestra datos de saldo inicial y de días festivos correctamente para obtener saldo final,se realizaron ajustes en procedimiento para que se muestren datos correctos,vacio,vacio,vacio,vacio,133,157,535,490,424,91,91,91,91
2023-06-07 00:00:00,timbrado de nómina,al intentar realizar timbrado aparece ventana con error de conexión,"el sistema aún tenía configuración de versión 3.3, al ser desactivada aparece mensaje de error",se realizó activación de versión 4.0,vacio,vacio,vacio,vacio,134,67,536,491,425,91,91,91,91
2023-06-07 00:00:00,checadas,"solicitud para carga completa de checadas biométrico, primera carga no fue realizada completa","al realizar descarga desde attendance, solo se realizó descarga de un biométrico por lo que está pendiente carga de registros",se realizó descarga completa de datos y se subieron al sistema,vacio,vacio,vacio,vacio,134,30,450,410,350,91,91,91,91
2023-06-07 00:00:00,biométricos,solicitud para revisión de error al momento que empleado intenta checar en biométrico,"dentro de hik aparece registro correcto, pero en biométrico no permite acceso","usuario reasigno permiso y con esto ya permitió acceso, se notificó a equipo qtek para que se revise proceso de replica",vacio,vacio,vacio,vacio,134,207,537,492,426,91,91,91,91
2023-06-07 00:00:00,prima vacacional,solicitud para configurar pago prima vacacional en período,se pagará período vacacionan la quincena abierta por lo que es necesario habilitar período de pago,se configuraron ítems con período indicado y se envió listado para revisión y validación,vacio,vacio,vacio,vacio,134,126,538,493,427,91,91,91,91
2023-06-07 00:00:00,layout banamex,solicitud para revisión comentarios/ajustes en configuración layout,se reciben comentarios de formato y se solicita enviar archivos preparados para prueba de carga,se enviaron archivos con ajustes solicitados,vacio,vacio,vacio,vacio,134,201,530,494,428,91,91,91,91
2023-06-07 00:00:00,políticas de checado,solicitud para configurar políticas de checado,"solicitud de apoyo ya que se dieron de alta, pero no quedan aplicadas como se requiere","se realizó carga de horario, problema registrado en carga de política ya que cuando es día de descanso ""ignora"" datos cargados e indica configuración por default",vacio,vacio,vacio,vacio,134,208,539,495,429,91,91,91,91
2023-07-07 00:00:00,usuarios portal,"solicitud de apoyo para indicar proceso de asignación usuario portal, no aparece en ventana utilerías - usuarios",proceso se ajustó para que la carga de usuarios a portal solo se haga desde ventana movimientos a activos,se indicó proceso para realizar carga de usuario y permiso de acceso,vacio,vacio,vacio,vacio,135,130,540,496,430,91,91,91,91
2023-07-07 00:00:00,permisos a menús,solicitud para apoyo de asignación permisos a usuario a ventana empleados,se tiene usuario que no visualiza acceso a ventana de empleados,se indicó proceso para asignación de permisos,vacio,vacio,vacio,vacio,135,209,541,497,431,91,91,91,91
2023-07-07 00:00:00,layout banamex,solicitud para revisión comentarios/ajustes en configuración layout,se reciben comentarios de formato y se solicita enviar archivos preparados para prueba de carga,se enviaron archivos con ajustes solicitados,vacio,vacio,vacio,vacio,135,201,530,494,428,91,91,91,91
2023-08-07 00:00:00,diferencias idse-sua-dad,se reporto diferencia en archivos de exportación para irse y sea,"diferencia en dato sistema contra lo que se exporta en archivo de datos, se debe validar proceso de generar dato","se validó proceso, archivos se generan correctamente, el ""cambio"" de importe se debe a que el colaborador se le registra un movimiento adicional el cual cambia el importe",vacio,vacio,vacio,vacio,136,210,542,498,432,91,91,91,91
2023-08-07 00:00:00,acumulados,"se solicitó ""mover"" período a bimestre anterior",se indica que período 26 debe quedar acumulado en bim 3 y en este momento aparece en bim 4,se debe realizar el ajuste a las fechas para que se ajuste el período al bimestre que corresponde.,vacio,vacio,vacio,vacio,136,211,543,499,433,91,91,91,91
2023-10-07 00:00:00,timbrado de nómina,solicitud para enviar archivos con validación de datos para timbrado,"se realizó actualización de algunos empleados, revisión de proceso para corroborar información","se indicó a usuario que puede realizar proceso en sistema y al estar correcta la información ya va a poder timbrar la nómina, adicional se enviaron archivos actualizados de validador",vacio,vacio,vacio,vacio,137,67,544,500,434,91,91,91,91
2023-10-07 00:00:00,credenciales,revisión diseño credenciales para validación de formato,"validación de impresión desde sistema, modificación con ajuste solicitado para agregar número de seguridad social y fecha de ingreso",realizar impresión en tarjetas para validación,vacio,vacio,vacio,vacio,137,205,532,501,435,91,91,91,91
